GameKey,SeasonType,Season,Week,Date,AwayTeam,HomeTeam,Channel,PointSpread,OverUnder,StadiumID,Canceled,GeoLat,GeoLong,ForecastTempLow,ForecastTempHigh,ForecastDescription,ForecastWindChill,ForecastWindSpeed,AwayTeamMoneyLine,HomeTeamMoneyLine,Day,DateTime,GlobalGameID,GlobalAwayTeamID,GlobalHomeTeamID,ScoreID,Status,IsClosed,DateTimeUTC,StadiumDetails
202411732,1,2024,17,2024-12-28T20:00:00,ARI,LAR,NFLN,-2.5,48.0,54.0,False,,,54.0,56.0,Clear Sky,54.0,2,96.0,-118.0,2024-12-28T00:00:00,2024-12-28T20:00:00,18938,1,32,18938,Final,,2024-12-29T01:00:00,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202411704,1,2024,17,2024-12-29T13:00:00,NYJ,BUF,CBS,-4.0,44.5,1.0,False,,,49.0,54.0,Light Rain,54.0,20,152.0,-198.0,2024-12-29T00:00:00,2024-12-29T13:00:00,18912,24,4,18912,Final,,2024-12-29T18:00:00,"{'StadiumID': 1, 'Name': 'Highmark Stadium', 'City': 'Orchard Park', 'State': 'NY', 'Country': 'USA', 'Capacity': 71608, 'PlayingSurface': 'Artificial', 'GeoLat': 42.773758, 'GeoLong': -78.786837, 'Type': 'Outdoor'}"
202411715,1,2024,17,2024-12-29T13:00:00,TEN,JAX,CBS,-0.2,38.5,10.0,False,,,65.0,65.0,Overcast Clouds,65.0,4,-43.0,-40.0,2024-12-29T00:00:00,2024-12-29T13:00:00,18913,34,15,18913,Final,,2024-12-29T18:00:00,"{'StadiumID': 10, 'Name': 'EverBank Stadium', 'City': 'Jacksonville', 'State': 'FL', 'Country': 'USA', 'Capacity': 67814, 'PlayingSurface': 'Grass', 'GeoLat': 30.323889, 'GeoLong': -81.6375, 'Type': 'Outdoor'}"
202411722,1,2024,17,2024-12-29T13:00:00,LV,NO,FOX,0.2,37.5,27.0,False,,,56.0,59.0,Clear Sky,56.0,4,-48.0,40.0,2024-12-29T00:00:00,2024-12-29T13:00:00,18915,25,22,18915,Final,,2024-12-29T18:00:00,"{'StadiumID': 27, 'Name': 'Caesars Superdome', 'City': 'New Orleans', 'State': 'LA', 'Country': 'USA', 'Capacity': 73208, 'PlayingSurface': 'Artificial', 'GeoLat': 29.950833, 'GeoLong': -90.081111, 'Type': 'Dome'}"
202411723,1,2024,17,2024-12-29T13:00:00,IND,NYG,FOX,1.1,40.5,3.0,False,,,54.0,56.0,Light Rain,56.0,17,-145.0,116.0,2024-12-29T00:00:00,2024-12-29T13:00:00,18940,14,23,18940,Final,,2024-12-29T18:00:00,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202411726,1,2024,17,2024-12-29T13:00:00,DAL,PHI,FOX,-2.9,37.5,18.0,False,,,57.0,59.0,Light Rain,59.0,15,112.0,-141.0,2024-12-29T00:00:00,2024-12-29T13:00:00,18911,9,26,18911,Final,,2024-12-29T18:00:00,"{'StadiumID': 18, 'Name': 'Lincoln Financial Field', 'City': 'Philadelphia', 'State': 'PA', 'Country': 'USA', 'Capacity': 67594, 'PlayingSurface': 'Grass', 'GeoLat': 39.900833, 'GeoLong': -75.167469, 'Type': 'Outdoor'}"
202411733,1,2024,17,2024-12-29T13:00:00,CAR,TB,CBS,-3.8,47.5,24.0,False,,,67.0,68.0,Scattered Clouds,68.0,4,153.0,-203.0,2024-12-29T00:00:00,2024-12-29T13:00:00,18916,5,33,18916,Final,,2024-12-29T18:00:00,"{'StadiumID': 24, 'Name': 'Raymond James Stadium', 'City': 'Tampa Bay', 'State': 'FL', 'Country': 'USA', 'Capacity': 69218, 'PlayingSurface': 'Grass', 'GeoLat': 27.975833, 'GeoLong': -82.503333, 'Type': 'Outdoor'}"
202411708,1,2024,17,2024-12-29T16:05:00,MIA,CLE,CBS,0.4,32.5,6.0,False,,,38.0,43.0,Light Rain,33.0,28,-68.0,58.0,2024-12-29T00:00:00,2024-12-29T16:05:00,18910,19,8,18910,Final,,2024-12-29T21:05:00,"{'StadiumID': 6, 'Name': 'Huntington Bank Field', 'City': 'Cleveland', 'State': 'OH', 'Country': 'USA', 'Capacity': 67431, 'PlayingSurface': 'Grass', 'GeoLat': 41.506111, 'GeoLong': -81.699444, 'Type': 'Outdoor'}"
202411720,1,2024,17,2024-12-29T16:25:00,GB,MIN,FOX,0.1,49.0,42.0,False,,,33.0,36.0,Overcast Clouds,33.0,2,-42.0,-42.0,2024-12-29T00:00:00,2024-12-29T16:25:00,18914,12,20,18914,Final,,2024-12-29T21:25:00,"{'StadiumID': 42, 'Name': 'U.S. Bank Stadium', 'City': 'Minneapolis', 'State': 'MN', 'Country': 'USA', 'Capacity': 66655, 'PlayingSurface': 'Artificial', 'GeoLat': 44.974288, 'GeoLong': -93.258, 'Type': 'Dome'}"
202411735,1,2024,17,2024-12-29T20:20:00,ATL,WAS,NBC,-1.3,46.5,19.0,False,,,57.0,59.0,Moderate Rain,59.0,11,62.0,-73.0,2024-12-29T00:00:00,2024-12-29T20:20:00,18941,2,35,18941,F/OT,,2024-12-30T01:20:00,"{'StadiumID': 19, 'Name': 'Northwest Stadium', 'City': 'Landover', 'State': 'MD', 'Country': 'USA', 'Capacity': 62000, 'PlayingSurface': 'Grass', 'GeoLat': 38.907778, 'GeoLong': -76.864444, 'Type': 'Outdoor'}"
202411731,1,2024,17,2024-12-30T20:15:00,DET,SF,ABC,0.5,50.0,37.0,False,,,47.0,51.0,Clear Sky,47.0,3,-84.0,70.0,2024-12-30T00:00:00,2024-12-30T20:15:00,18909,11,31,18909,Final,,2024-12-31T01:15:00,"{'StadiumID': 37, 'Name': ""Levi's Stadium"", 'City': 'Santa Clara', 'State': 'CA', 'Country': 'USA', 'Capacity': 68500, 'PlayingSurface': 'Grass', 'GeoLat': 37.403, 'GeoLong': -121.970274, 'Type': 'Outdoor'}"
202411803,1,2024,18,2025-01-04T16:30:00,CLE,BAL,ABC,-7.6,42.0,7.0,False,,,25.0,25.0,Few Clouds,13.0,12,471.0,-1120.0,2025-01-04T00:00:00,2025-01-04T16:30:00,18922,8,3,18922,Final,,2025-01-04T21:30:00,"{'StadiumID': 7, 'Name': 'M&T Bank Stadium', 'City': 'Baltimore', 'State': 'MD', 'Country': 'USA', 'Capacity': 71008, 'PlayingSurface': 'Grass', 'GeoLat': 39.278056, 'GeoLong': -76.622778, 'Type': 'Outdoor'}"
202411828,1,2024,18,2025-01-04T20:00:00,CIN,PIT,ABC,0.4,48.5,8.0,False,,,19.0,19.0,Overcast Clouds,7.0,11,-53.0,45.0,2025-01-04T00:00:00,2025-01-04T20:00:00,18934,7,28,18934,Final,,2025-01-05T01:00:00,"{'StadiumID': 8, 'Name': 'Acrisure Stadium', 'City': 'Pittsburgh', 'State': 'PA', 'Country': 'USA', 'Capacity': 68400, 'PlayingSurface': 'Grass', 'GeoLat': 40.446667, 'GeoLong': -80.015833, 'Type': 'Outdoor'}"
202411802,1,2024,18,2025-01-05T13:00:00,CAR,ATL,CBS,-3.0,48.5,45.0,False,,,45.0,54.0,Overcast Clouds,38.0,15,119.0,-150.0,2025-01-05T00:00:00,2025-01-05T13:00:00,18921,5,2,18921,F/OT,,2025-01-05T18:00:00,"{'StadiumID': 45, 'Name': 'Mercedes-Benz Stadium', 'City': 'Atlanta', 'State': 'GA', 'Country': 'USA', 'Capacity': 71000, 'PlayingSurface': 'Artificial', 'GeoLat': 33.755556, 'GeoLong': -84.401, 'Type': 'RetractableDome'}"
202411809,1,2024,18,2025-01-05T13:00:00,WAS,DAL,FOX,1.0,43.0,17.0,False,,,27.0,27.0,Clear Sky,14.0,17,-123.0,100.0,2025-01-05T00:00:00,2025-01-05T13:00:00,18923,35,9,18923,Final,,2025-01-05T18:00:00,"{'StadiumID': 17, 'Name': 'AT&T Stadium', 'City': 'Arlington', 'State': 'TX', 'Country': 'USA', 'Capacity': 80000, 'PlayingSurface': 'Artificial', 'GeoLat': 32.747778, 'GeoLong': -97.092778, 'Type': 'RetractableDome'}"
202411812,1,2024,18,2025-01-05T13:00:00,CHI,GB,FOX,-3.8,41.5,22.0,False,,,19.0,19.0,Broken Clouds,5.0,14,137.0,-175.0,2025-01-05T00:00:00,2025-01-05T13:00:00,18926,6,12,18926,Final,,2025-01-05T18:00:00,"{'StadiumID': 22, 'Name': 'Lambeau Field', 'City': 'Green Bay', 'State': 'WI', 'Country': 'USA', 'Capacity': 81441, 'PlayingSurface': 'Grass', 'GeoLat': 44.501389, 'GeoLong': -88.062222, 'Type': 'Outdoor'}"
202411814,1,2024,18,2025-01-05T13:00:00,JAX,IND,FOX,-1.3,46.0,9.0,False,,,21.0,22.0,Snow,8.0,14,61.0,-72.0,2025-01-05T00:00:00,2025-01-05T13:00:00,18927,15,14,18927,F/OT,,2025-01-05T18:00:00,"{'StadiumID': 9, 'Name': 'Lucas Oil Stadium', 'City': 'Indianapolis', 'State': 'IN', 'Country': 'USA', 'Capacity': 67000, 'PlayingSurface': 'Artificial', 'GeoLat': 39.760056, 'GeoLong': -86.163806, 'Type': 'RetractableDome'}"
202411821,1,2024,18,2025-01-05T13:00:00,BUF,NE,CBS,0.4,36.5,4.0,False,,,21.0,22.0,Scattered Clouds,12.0,9,-67.0,57.0,2025-01-05T00:00:00,2025-01-05T13:00:00,18931,4,21,18931,Final,,2025-01-05T18:00:00,"{'StadiumID': 4, 'Name': 'Gillette Stadium', 'City': 'Foxborough', 'State': 'MA', 'Country': 'USA', 'Capacity': 64628, 'PlayingSurface': 'Artificial', 'GeoLat': 42.090866, 'GeoLong': -71.264244, 'Type': 'Outdoor'}"
202411826,1,2024,18,2025-01-05T13:00:00,NYG,PHI,CBS,-1.1,36.0,18.0,False,,,28.0,29.0,Overcast Clouds,22.0,6,53.0,-62.0,2025-01-05T00:00:00,2025-01-05T13:00:00,18933,23,26,18933,Final,,2025-01-05T18:00:00,"{'StadiumID': 18, 'Name': 'Lincoln Financial Field', 'City': 'Philadelphia', 'State': 'PA', 'Country': 'USA', 'Capacity': 67594, 'PlayingSurface': 'Grass', 'GeoLat': 39.900833, 'GeoLong': -75.167469, 'Type': 'Outdoor'}"
202411833,1,2024,18,2025-01-05T13:00:00,NO,TB,FOX,-5.7,44.5,24.0,False,,,56.0,61.0,Broken Clouds,56.0,8,285.0,-458.0,2025-01-05T00:00:00,2025-01-05T13:00:00,18935,22,33,18935,Final,,2025-01-05T18:00:00,"{'StadiumID': 24, 'Name': 'Raymond James Stadium', 'City': 'Tampa Bay', 'State': 'FL', 'Country': 'USA', 'Capacity': 69218, 'PlayingSurface': 'Grass', 'GeoLat': 27.975833, 'GeoLong': -82.503333, 'Type': 'Outdoor'}"
202411834,1,2024,18,2025-01-05T13:00:00,HOU,TEN,CBS,-1.0,36.5,12.0,False,,,46.0,54.0,Light Rain,54.0,15,47.0,-56.0,2025-01-05T00:00:00,2025-01-05T13:00:00,18936,13,34,18936,Final,,2025-01-05T18:00:00,"{'StadiumID': 12, 'Name': 'Nissan Stadium', 'City': 'Nashville', 'State': 'TN', 'Country': 'USA', 'Capacity': 69143, 'PlayingSurface': 'Grass', 'GeoLat': 36.166389, 'GeoLong': -86.771389, 'Type': 'Outdoor'}"
202411801,1,2024,18,2025-01-05T16:25:00,SF,ARI,FOX,-1.9,42.5,29.0,False,,,52.0,59.0,Scattered Clouds,52.0,3,72.0,-86.0,2025-01-05T00:00:00,2025-01-05T16:25:00,18920,31,1,18920,Final,,2025-01-05T21:25:00,"{'StadiumID': 29, 'Name': 'State Farm Stadium', 'City': 'Glendale', 'State': 'AZ', 'Country': 'USA', 'Capacity': 63400, 'PlayingSurface': 'Grass', 'GeoLat': 33.528, 'GeoLong': -112.263036, 'Type': 'RetractableDome'}"
202411810,1,2024,18,2025-01-05T16:25:00,KC,DEN,CBS,-4.2,40.5,13.0,False,,,25.0,30.0,Scattered Clouds,25.0,1,170.0,-229.0,2025-01-05T00:00:00,2025-01-05T16:25:00,18924,16,10,18924,Final,,2025-01-05T21:25:00,"{'StadiumID': 13, 'Name': 'Empower Field at Mile High', 'City': 'Denver', 'State': 'CO', 'Country': 'USA', 'Capacity': 76125, 'PlayingSurface': 'Grass', 'GeoLat': 39.743889, 'GeoLong': -105.020097, 'Type': 'Outdoor'}"
202411832,1,2024,18,2025-01-05T16:25:00,SEA,LAR,FOX,1.1,38.5,54.0,False,,,58.0,61.0,Few Clouds,58.0,2,-131.0,104.0,2025-01-05T00:00:00,2025-01-05T16:25:00,18928,30,32,18928,Final,,2025-01-05T21:25:00,"{'StadiumID': 54, 'Name': 'SoFi Stadium', 'City': 'Inglewood', 'State': 'CA', 'Country': 'USA', 'Capacity': 70240, 'PlayingSurface': 'Artificial', 'GeoLat': 33.95345, 'GeoLong': -118.3392, 'Type': 'Dome'}"
202411825,1,2024,18,2025-01-05T16:25:00,LAC,LV,CBS,1.0,41.5,53.0,False,,,47.0,48.0,Broken Clouds,46.0,3,-122.0,98.0,2025-01-05T00:00:00,2025-01-05T16:25:00,18930,29,25,18930,Final,,2025-01-05T21:25:00,"{'StadiumID': 53, 'Name': 'Allegiant Stadium', 'City': 'Las Vegas', 'State': 'NV', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Grass', 'GeoLat': 36.090833, 'GeoLong': -115.183611, 'Type': 'Dome'}"
202411824,1,2024,18,2025-01-05T16:25:00,MIA,NYJ,FOX,-0.8,39.5,3.0,False,,,28.0,29.0,Broken Clouds,20.0,8,43.0,-51.0,2025-01-05T00:00:00,2025-01-05T16:25:00,18932,19,24,18932,Final,,2025-01-05T21:25:00,"{'StadiumID': 3, 'Name': 'MetLife Stadium', 'City': 'East Rutherford', 'State': 'NJ', 'Country': 'USA', 'Capacity': 82500, 'PlayingSurface': 'Artificial', 'GeoLat': 40.813528, 'GeoLong': -74.074361, 'Type': 'Outdoor'}"
202411811,1,2024,18,2025-01-05T20:20:00,MIN,DET,NBC,-1.1,56.5,21.0,False,,,22.0,24.0,Overcast Clouds,15.0,5,52.0,-61.0,2025-01-05T00:00:00,2025-01-05T20:20:00,18925,20,11,18925,Final,,2025-01-06T01:20:00,"{'StadiumID': 21, 'Name': 'Ford Field', 'City': 'Detroit', 'State': 'MI', 'Country': 'USA', 'Capacity': 65000, 'PlayingSurface': 'Artificial', 'GeoLat': 42.340021, 'GeoLong': -83.045556, 'Type': 'Dome'}"
